user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
338,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1405,7/16/10,,600,1405,740,1405,22,13,12/31/14,1405
338,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/30/11,,2469,0,1,0,0,0,,0
338,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/29/10,,1007,0,1,0,0,0,,0
338,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0,Mensual,0,6/8/17,7/5/17,11577,0,0,0,0,0,,0
338,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,10/28/13,,50743,48555,54000,0,0,0,,0
338,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,400,12/21/16,,400,400,0,0,0,0,,0
338,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/1/13,5/10/16,29204,0,1,11937,0,0,,0
338,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/1/13,4/10/15,31055,0,1,11862,0,0,,0
338,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,10/1/10,12/31/14,3625,0,1500,0,0,0,,0
339,MICROFINANCIERA,Crédito Refaccionario,Línea de Crédito,72,Quincenal,0,6/8/16,1/3/17,150000,0,0,0,0,0,,0
339,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Revolvente,Línea de Crédito,36,Deducción del salario,0,7/6/16,1/9/17,157053,0,157053,0,0,0,,0
339,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,7/27/16,,0,0,0,0,0,0,,0
339,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,907,3/22/05,,1982,0,1569,0,3,0,,0
339,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,911,12/24/13,,1138,911,0,0,8,0,,0
339,BANCO,Hipoteca,Bienes Raíces,15,Mensual,4124,7/31/08,,325000,181743,325000,0,6,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,550,10/20/15,,10000,8237,10000,550,3,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/8/07,,15000,0,15000,0,0,0,,0
339,FINANCIERA,Pagos Fijos,Préstamo Personal ,24,Mensual,0,10/29/16,2/9/17,100000,0,100000,0,0,0,,0
339,FINANCIERA,Pagos Fijos,Préstamo Personal ,15,Mensual,0,6/15/16,10/17/16,22500,0,22500,0,0,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/1/11,6/10/14,46244,0,1,0,18,0,,0
339,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/17/12,11/30/14,586,0,1000,0,10,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/1/07,8/10/14,48888,0,39500,24988,12,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/11/08,5/9/14,25000,0,25000,0,14,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/15/07,2/24/14,34542,0,27400,23919,6,0,,0
339,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0,Mensual,0,11/28/11,11/22/13,9120,0,0,4547,11,0,,0
339,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/1/07,4/30/13,8472,0,31500,0,0,0,,0
339,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/18/12,11/30/12,2556,0,1000,0,2,0,,0
339,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,1/2/09,9/30/12,1593,0,0,0,0,0,,0
340,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,1605,1/12/16,,1605,1605,1000,1605,12,0,,0
340,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,26927,9/7/16,,48900,26927,48900,26927,6,0,,0
340,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,4/17/15,,672,0,1000,0,0,0,,0
340,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/1/10,5/30/17,10742,0,10100,11820,9,0,,0
340,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/24/14,,96127,0,96127,0,3,0,,0
340,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/30/15,2/1/17,53079,0,40600,25941,4,0,,0
340,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/30/15,6/30/16,37741,0,40600,0,0,0,,0
341,AUTOFINANCIAMIENTO,Pagos Fijos,Compra de Automóvil,48,Mensual,7611,8/10/16,,216255,164373,0,3795,6,3,11/30/16,3817
341,ADMINISTRADORAS DE CARTERA,Revolvente,Tarjeta de Crédito,0,Pago mínimo para cuentas revolventes,15539,6/16/08,,16949,15539,16949,15539,3,2,2/28/17,15539
341,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,1244,8/18/16,,1244,1244,1000,1244,0,0,,0
341,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,3409,7/19/14,,1198,3409,0,3409,0,0,,0
341,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,4566,3/19/13,,4566,4566,0,984,0,0,,0
342,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,2/9/05,3/9/06,5784,0,5000,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/1/13,7/12/16,29876,0,18300,0,0,0,,0
342,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,2032,6/25/16,,1861,0,696,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,9550,7/27/16,,100000,127624,100000,127624,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,1753,8/1/12,,12175,9024,6200,1140,0,0,,0
342,BANCO,Hipoteca,Bienes Raíces,240,Mensual,22605,9/27/13,,2295000,2172341,0,45211,0,0,,0
342,BANCO,Pagos Fijos,Compra de Automóvil,60,Mensual,5194,8/16/16,,230900,206697,0,0,0,0,,0
342,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,6/21/12,,1184,0,0,0,0,0,,0
342,SERVICIOS,Revolvente,Otros (Múltiples Créditos),0,Mensual,0,11/15/02,,11980,0,11980,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/23/11,,499805,499805,499805,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/1/12,8/1/17,12175,0,6200,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/1/11,6/30/17,16473,0,12000,0,0,0,,0
342,BANCO,Pagos Fijos,Compra de Automóvil,60,Mensual,0,7/21/11,7/4/16,168500,0,0,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/26/12,6/8/16,23640,0,1,0,0,0,,0
342,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,12/29/08,1/31/15,3371,0,0,0,0,0,,0
342,BANCO,Pagos Fijos,Préstamo Personal ,36,Mensual,0,11/30/11,12/2/14,800000,0,0,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/20/11,5/19/13,0,0,0,0,0,0,,0
342,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/22/10,11/30/12,141566,0,141566,0,0,0,,0
342,BANCO,Pagos Fijos,Compra de Automóvil,60,Mensual,0,7/21/11,11/30/11,168500,0,0,0,0,0,,0
343,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360,Mensual,635,11/28/11,,178214,241127,178214,0,1,1,6/30/17,601
343,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52,Semanal,5404,5/21/08,,7256,5404,0,5404,95,39,5/20/09,8816
343,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,0,4/12/11,,0,0,7203,0,0,0,,0
343,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,887,10/29/16,,887,887,0,887,1,5,10/31/17,887
343,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,3490,6/30/15,,3490,3490,100,3490,25,0,,0
344,BANCO,Pagos Fijos,Línea de Crédito,0,Mensual,125,12/27/16,,6004,5754,6000,0,0,0,,0
345,FINANCIERA,Pagos Fijos,Préstamo Personal ,24,Mensual,4862,8/4/16,,75000,57535,75000,0,0,0,,0
345,FINANCIERA,Pagos Fijos,Préstamo Personal ,28,Mensual,2532,1/5/17,,75000,50494,55017,0,0,0,,0
345,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,52,Semanal,8188,1/6/17,,98256,77471,0,0,0,0,,0
345,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,1854,11/30/14,,27827,26336,37000,0,0,0,,0
345,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0,Mensual,0,1/16/16,,7503,3883,0,0,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/19/15,,9876,5682,9899,0,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,3891,1/20/15,,63683,56308,60300,0,0,0,,0
345,BANCO,Pagos Fijos,Préstamo Personal ,19,Quincenal,3115,8/29/16,,201800,188740,0,0,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/29/14,,54446,46947,52000,0,0,0,,0
345,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,399,2/8/17,,503,0,20000,0,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/20/15,,76871,74784,75000,0,0,0,,0
345,EDUCACION,Sin Límite Preestablecido,Préstamo para estudiante,0,Mensual,1518,12/31/08,,4054,1017,0,1017,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,4685,3/22/16,,76785,73600,75000,0,0,0,,0
345,BANCO,Pagos Fijos,Préstamo Personal ,48,Mensual,41,3/1/15,,82367,751,82367,0,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,5567,1/31/14,,105478,75824,100000,0,0,0,,0
345,BANCO,Pagos Fijos,Préstamo Personal ,19,Quincenal,0,10/2/14,8/29/16,150000,0,0,0,0,0,,0
345,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/21/14,2/16/15,35331,0,50000,0,0,0,,0
346,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360,Mensual,8718,8/15/12,,696308,715024,696308,0,0,0,,0
346,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,13,Semanal,0,5/5/04,7/28/04,7620,0,0,0,0,2,7/21/04,1174
346,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,26,Semanal,0,8/5/04,1/8/05,7160,0,0,0,0,4,9/16/04,1056
346,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,36,Mensual,1049,5/11/16,,1049,1305,0,1305,3,1,6/30/16,1369
346,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,7/31/05,5/20/07,5100,0,5100,0,0,0,,0
346,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,26,Semanal,0,2/5/05,6/21/05,7334,0,0,0,0,2,6/4/05,564
346,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,53,Semanal,0,3/15/05,4/22/06,17330,0,0,0,0,0,,0
346,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52,Semanal,0,2/23/07,12/17/07,18981,0,0,0,0,8,10/26/07,3316
346,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,5/6/12,,452,0,100,0,0,1,6/30/12,452
346,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0,Semanal,0,6/28/05,5/4/06,12567,0,12567,0,0,11,5/2/06,3634
346,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,30,Semanal,0,6/8/07,12/17/07,10517,0,10517,0,0,9,10/26/07,4142
346,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,1720,5/31/16,7/6/17,20640,12594,0,12594,0,0,,0
346,BANCO,Pagos Fijos,Línea de Crédito,36,Mensual,1322,5/19/16,,30000,35411,0,6840,0,0,,0
346,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,72,Mensual,62517,9/25/14,,326058,217688,312195,58303,0,0,,0
346,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1773,11/18/13,,1773,1773,1,886,0,0,,0
346,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,360,11/16/16,,4408,3602,2999,0,0,0,,0
346,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,2/17/15,2/19/16,14760,0,0,0,0,0,,0
346,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,9/8/12,2/29/16,619,0,0,0,0,0,,0
346,BANCO,Pagos Fijos,Préstamo de Nomina,36,Quincenal,0,7/22/14,2/2/16,30825,0,0,0,0,0,,0
346,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,7/19/14,2/17/15,14340,0,0,0,0,0,,0
347,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360,Mensual,1395,2/7/13,,315818,373052,315818,1379,1,1,11/30/17,1379
347,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Mensual,4552,5/21/14,,3000,4552,0,4552,11,13,1/31/17,4552
347,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,3823,5/1/11,,3823,3823,3823,3823,24,68,10/31/17,3823
347,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,2283,3/29/13,,2283,6783,0,6783,22,0,,0
347,COBRANZA,Revolvente,Tarjeta de Crédito,0,Mensual,9510,9/3/08,,10263,9510,10263,9510,9,0,,0
347,FINANCIERA,Pagos Fijos,Préstamo Personal ,1,Mensual,0,2/4/14,3/6/14,2000,0,2000,0,0,0,,0
347,FINANCIERA,Pagos Fijos,Préstamo Personal ,1,Mensual,0,1/6/14,2/3/14,2000,0,2000,0,0,0,,0
347,FINANCIERA,Pagos Fijos,Préstamo Personal ,1,Mensual,0,3/10/14,4/9/14,2600,0,2600,0,0,0,,0
347,FINANCIERA,Pagos Fijos,Préstamo Personal ,1,Mensual,0,4/14/14,5/14/14,3000,0,3000,0,0,0,,0
348,SERVICIOS,Revolvente,Física Actividad Empresarial,1,Bimestral,0,1/5/16,,0,0,719,0,0,0,,0
348,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,4366,7/17/12,,2112,4366,0,4366,25,0,,0
348,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,36,Mensual,1628,12/20/16,,44000,31943,44000,0,0,0,,0
348,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,11/1/09,,80,0,0,0,0,0,,0
348,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,6,Mensual,0,8/30/16,12/16/16,4500,0,4500,0,0,0,,0
349,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52,Semanal,396,2/4/17,,20592,7920,0,0,3,2,8/19/17,807
349,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52,Semanal,30,2/4/17,,1560,600,0,0,3,2,8/19/17,61
349,MERCANCIA PARA LA CONSTRUCCION,Pagos Fijos,Préstamo Personal ,52,Semanal,0,2/4/17,8/5/17,20592,0,0,0,9,2,7/1/17,808
349,MERCANCIA PARA LA CONSTRUCCION,Pagos Fijos,Préstamo Personal ,52,Semanal,0,2/4/17,8/5/17,1560,0,0,0,9,2,7/1/17,61
349,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,18,Mensual,459,4/27/16,,459,485,0,0,0,0,,0
349,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,14,Mensual,415,3/31/17,,415,415,0,0,2,2,6/30/17,1036
349,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,18,Mensual,799,8/16/13,,799,1598,0,1598,2,2,4/30/16,1598
349,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,8/16/13,,942,0,1158,0,0,0,,0
349,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,354,11/23/11,,957,957,7203,236,2,2,5/31/17,236
349,BANCOS,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/18/16,,3418,1795,8100,0,1,1,5/31/17,208
349,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,3/13/17,,406,0,1000,0,0,0,,0
349,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/24/12,7/31/14,262,0,740,0,0,0,,0
349,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/28/12,,384,0,1,0,0,0,,0
349,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/21/17,,5000,0,5000,0,0,0,,0
349,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,88,11/14/16,,7000,4736,7000,0,0,0,,0
349,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,0,8/4/16,,0,0,3500,0,0,0,,0
349,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,60,Mensual,0,7/31/16,,236500,0,0,0,0,0,,0
349,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,11/21/16,1/31/17,13673,0,20000,0,0,0,,0
350,ADMINISTRADORAS DE CARTERA,Revolvente,Tarjeta de Crédito,0,Mensual,0,11/6/06,3/26/13,10000,0,10000,0,4,13,12/31/16,20239
350,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,316,12/19/12,6/30/14,316,316,1000,316,4,13,6/30/14,316
350,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,10/26/15,,427,0,1000,0,0,0,,0
350,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,10/27/15,,416,0,1000,0,0,0,,0
350,TELEFONIA CELULAR,Revolvente,Línea de Crédito,1000,Mensual,0,6/2/16,10/12/17,0,0,999,0,0,0,,0
350,COMUNICACIONES,Revolvente,Línea de Crédito,1000,Mensual,0,6/23/16,,257,0,999,0,1,0,,0
350,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,6033,4/1/13,12/31/14,6033,6033,6033,6033,24,45,12/31/17,6033
350,BANCO,Pagos Fijos,Línea de Crédito,120,Mensual,8409,7/17/17,,183800,174954,183800,0,0,0,,0
350,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,2474,1/13/16,,38735,36684,36922,0,0,0,,0
350,SERVICIOS,Revolvente,Otros (Múltiples Créditos),0,Mensual,0,6/30/10,,11980,0,11980,0,0,0,,0
350,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,7/9/14,,1722,0,1000,0,0,0,,0
350,BANCO,Pagos Fijos,Línea de Crédito,90,Mensual,0,12/21/15,7/30/17,167100,0,167100,0,0,0,,0
350,COMUNICACIONES,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,5/29/13,1/1/17,5389,0,0,0,0,0,,0
350,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/13/16,9/28/16,38308,0,36922,0,0,0,,0
350,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,10/14/14,7/7/16,10684,0,10000,0,0,0,,0
350,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,11/11/10,7/9/14,4288,0,0,0,17,0,,0
350,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,5/12/06,7/9/14,2598,0,0,0,0,0,,0
350,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,60,Mensual,0,5/27/08,11/29/13,9541,0,117400,0,10,0,,0
350,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/29/11,5/31/13,1116,0,2000,0,2,0,,0
351,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1794,8/5/14,,1794,1794,0,1794,0,0,,0
351,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,357,10/27/15,,262,357,740,357,0,0,,0
352,FINANCIERA,Pagos Fijos,Préstamo Personal ,1,Mensual,0,7/21/08,12/27/12,4229,0,0,0,0,0,,0
352,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,3/8/03,7/15/06,8400,0,8400,0,0,0,,0
352,MICROFINANCIERA,Revolvente,Préstamo Personal ,1,Una sola exhibición,0,4/11/16,6/20/16,2500,0,2500,0,0,0,,0
352,MICROFINANCIERA,Revolvente,Préstamo Personal ,1,Una sola exhibición,1709,7/12/16,,2500,4722,2500,4722,11,1,1/31/17,4722
352,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,3/31/16,,503,2921,1000,0,0,0,,0
352,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Pago mínimo para cuentas revolventes,7190,7/21/08,,7190,7190,0,7190,15,13,5/31/17,7190
352,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,11025,6/1/13,,11025,11025,11025,11025,24,38,5/31/17,11025
352,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,710,12/10/13,,0,710,0,0,0,0,,0
353,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,2,Mensual,599,11/30/15,,599,977,0,977,18,2,3/31/16,977
353,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,2,Quincenal,2100,6/29/16,,1600,2100,1600,2100,35,2,8/31/16,2100
353,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,39,Semanal,0,7/19/06,7/31/06,15405,0,0,0,0,37,2/29/12,24343
353,BANCOS,Pagos Fijos,Línea de Crédito,78,Semanal,0,8/1/06,8/4/10,780,0,0,0,0,69,6/4/10,942
353,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,0,11/30/09,,0,0,14406,0,0,0,,0
353,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,8/14/13,8/1/14,0,0,0,0,7,8,6/8/14,769
353,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,8/16/13,,0,0,0,0,0,0,,0
353,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Pago mínimo para cuentas revolventes,6958,10/18/00,,6958,6958,0,6958,3,13,12/31/17,6958
353,BANCOS,Sin Límite Preestablecido,Crédito Personal al Consumo,0,Semanal,0,6/10/06,,0,0,0,0,0,84,9/3/08,57914
353,BANCOS,Sin Límite Preestablecido,Crédito Personal al Consumo,0,Semanal,57914,7/26/06,,57914,57914,0,57914,96,84,9/9/15,115828
353,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,4421,9/12/06,,4421,4421,0,4421,25,0,,0
354,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/13/08,,0,0,0,0,0,0,,0
354,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1442,7/17/14,,1442,1442,0,1442,14,13,3/31/17,1442
354,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1473,11/17/10,,1473,1473,0,1473,12,13,5/31/17,1473
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1022,5/8/10,,3850,0,3150,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,2283,11/24/08,,9496,0,6750,0,0,0,,0
354,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,35288,1/21/11,,156926,60,151700,0,0,0,,0
354,BANCO,Hipoteca,Bienes Raíces,40,Mensual,14564,11/30/15,,1449000,1442880,0,0,0,0,,0
354,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,40002,7/3/12,,75177,75177,46000,33988,0,0,,0
354,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,55083,4/13/11,,55083,55083,55083,55083,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,9/22/15,,420,0,10000,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,12/19/14,,579,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/26/14,,410,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/26/14,,592,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/26/14,,592,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/26/14,,1731,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/26/14,,592,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,3/26/14,,592,0,0,0,0,0,,0
354,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,6/9/10,,1413,0,0,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,4/8/10,,674,0,1800,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,4/8/10,,1462,0,2700,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,7/30/09,,650,0,1200,0,0,0,,0
354,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,72,Mensual,0,7/8/15,8/15/17,603343,0,0,0,0,0,,0
354,BANCO,Hipoteca,Bienes Raíces,40,Mensual,0,11/30/15,7/31/17,1449000,0,0,0,0,0,,0
354,BANCO,Pagos Fijos,Préstamo Personal ,0,Mensual,0,6/26/15,,991000,302806,991000,302902,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,9/30/15,7/31/17,420,0,10000,0,0,0,,0
354,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,9/22/15,7/31/17,420,0,10000,0,0,0,,0
